author	publication_year	title	subject_topic
NA	1809	Tusende och en afton-stunder, eller Samling af utwalde chinesiske och andre orientaliske sagor. =Stockholm. 1, 3-4. 1798-1809=	NA
NA	1767	Allehanda sedolärande fabler, til nöjsamma tidsfördrif, samlade och förswenskade. Wästerås, tryckt hos Johan Laur. Horrn, på desz bekostnad. =1-2. 1767=	NA
NA	1767	Allehanda sedolärande fabler, til nöjsamma tidsfördrif, samlade och förswenskade. Wästerås, tryckt hos Johan Laur. Horrn, på desz bekostnad. =1-2. 1767=	NA
NA	1761	Afton-stunders nyttiga och nöjsamma tidsfördrif, eller Samling af utwalda historier. Öfwersatte ifrån fransyska språket. =Stockholm. 1-2. 1761=	NA
NA	1761	Afton-stunders nyttiga och nöjsamma tidsfördrif, eller Samling af utwalda historier. Öfwersatte ifrån fransyska språket. =Stockholm. 1-2. 1761=	NA
NA	1776	Afton-stunders tidsfördrif. Å nyo uplagd, tilökad och förbättrad. =Stockholm. 1-2. 1776-80.=	NA
NA	1780	Afton-stunders tidsfördrif. Å nyo uplagd, tilökad och förbättrad. =Stockholm. 1-2. 1776-80.=	NA
NA	1766	Historiskt och moraliskt tidsfördrif, eller Utwalda historier ur de bästa auctorer. =Stockholm. 1-3. 1766.=	NA
NA	1766	Historiskt och moraliskt tidsfördrif, eller Utwalda historier ur de bästa auctorer. =Stockholm. 1-3. 1766.=	NA
NA	1766	Historiskt och moraliskt tidsfördrif, eller Utwalda historier ur de bästa auctorer. =Stockholm. 1-3. 1766.=	NA
NA	1770	Frustugo bibliothek. Stockholm, tryckt hos Wennberg och Nordström. =1. 1770=	NA
Arnaud, François Thomas Marie De Baculard D' (1718-1805)	1787	Wederqweckelse-stunder, för den ömsinte, den känslo-fulle. Öfwersättning ifrån herr d'Arnauds franska original. =Stockholm. 1-6. 1786-87=	NA
Florian, Jean Pierre Claris De (1755-1794)	1795	Numa Pompilius, Roms andre konung. Författad af riddaren de Florian, öfversatt af Carl Leonard Stålhammar. Stockholm, tryckt hos Johan Pehr Lindh. =1-2. 1795=	NA
Florian, Jean Pierre Claris De (1755-1794)	1795	Numa Pompilius, Roms andre konung. Författad af riddaren de Florian, öfversatt af Carl Leonard Stålhammar. Stockholm, tryckt hos Johan Pehr Lindh. =1-2. 1795=	NA
Griffith, Elizabeth (1720-1793)	1795	Lady Julie Harleys historia, af fru Griffith. Öfversättning. Stockholm, tryckt hos Henrik A. Nordström. =1-2. 1795.=	NA
Griffith, Elizabeth (1720-1793)	1795	Lady Julie Harleys historia, af fru Griffith. Öfversättning. Stockholm, tryckt hos Henrik A. Nordström. =1-2. 1795.=	NA
Inchbald, Elizabeth (1753-1821)	1795	Presten Dorriforths eller lord Elmvoods historia. En engelsk roman af mrs. Inchbald. Fri öfversättning. =Nyköping. 1-2. 1795=	NA
Inchbald, Elizabeth (1753-1821)	1795	Presten Dorriforths eller lord Elmvoods historia. En engelsk roman af mrs. Inchbald. Fri öfversättning. =Nyköping. 1-2. 1795=	NA
Jünger, Johann Friedrich (1759-1797)	1799	Fritz. Comisk roman af J.F. Jünger. Öfversättning. Stockholm, tryckt hos Henrik And. Nordström. =1-2. 1799=	NA
Jünger, Johann Friedrich (1759-1797)	1799	Fritz. Comisk roman af J.F. Jünger. Öfversättning. Stockholm, tryckt hos Henrik And. Nordström. =1-2. 1799=	NA
Jünger, Johann Friedrich (1759-1797)	1799	Wilhelmina. Roman af J.F. Jünger. Öfversättning. =Stockholm. 1-3. 1799=. 8:o,	NA
Jünger, Johann Friedrich (1759-1797)	1799	Wilhelmina. Roman af J.F. Jünger. Öfversättning. =Stockholm. 1-3. 1799=. 8:o,	NA
Jünger, Johann Friedrich (1759-1797)	1799	Wilhelmina. Roman af J.F. Jünger. Öfversättning. =Stockholm. 1-3. 1799=. 8:o,	NA
Lafontaine, August Heinrich Julius (1758-1831)	1799	Smärre valda skrifter af August Lafontaine. Öfversättning. Stockholm. Tryckt hos C.F. Marquard, huset n:o 31 vid Stora Glasbruksgatan. =1-2. 1799.=	NA
Lafontaine, August Heinrich Julius (1758-1831)	1799	Smärre valda skrifter af August Lafontaine. Öfversättning. Stockholm. Tryckt hos C.F. Marquard, huset n:o 31 vid Stora Glasbruksgatan. =1-2. 1799.=	NA
Louvet De Couvray, Jean Baptiste (1760-1797)	1798	Emilie Varmont, eller Den nödvändiga ägtenskapsskilnaden, och kyrkoherden Sevins kärlekshändelser. Öfversättning. =Anon=. =Stockholm. 1-3. 1798=	NA
Louvet De Couvray, Jean Baptiste (1760-1797)	1798	Emilie Varmont, eller Den nödvändiga ägtenskapsskilnaden, och kyrkoherden Sevins kärlekshändelser. Öfversättning. =Anon=. =Stockholm. 1-3. 1798=	NA
Louvet De Couvray, Jean Baptiste (1760-1797)	1798	Emilie Varmont, eller Den nödvändiga ägtenskapsskilnaden, och kyrkoherden Sevins kärlekshändelser. Öfversättning. =Anon=. =Stockholm. 1-3. 1798=	NA
NA	1797	Lovisa Duval; eller En fransysk emigrantskas händelser. Stockholm, tryckt hos Johan P. Lindh. =1-2. 1797=	NA
NA	1797	Lovisa Duval; eller En fransysk emigrantskas händelser. Stockholm, tryckt hos Johan P. Lindh. =1-2. 1797=	NA
Marmontel, Jean Franc̦ois (1723-1799)	1795	Incas, eller Kejsaredömet Perus förstöring; af Marmontel. Öfversättning. Stockholm, tryckt hos Henrik [2:] Henric Andersson Nordström. =1-2. 1795-96=	NA
Marmontel, Jean Franc̦ois (1723-1799)	1796	Incas, eller Kejsaredömet Perus förstöring; af Marmontel. Öfversättning. Stockholm, tryckt hos Henrik [2:] Henric Andersson Nordström. =1-2. 1795-96=	NA
Perrin, Pierre	1798	Wertherie. Öfversättning./(Perrin.) Linköping, D.G. Björn. =1-2. 1798=	NA
Perrin, Pierre	1798	Wertherie. Öfversättning./(Perrin.) Linköping, D.G. Björn. =1-2. 1798=	NA
Pigault-lebrun,  (1753-1835)	1799	Baronerne af Felsheim; tysk historia, likwäl icke hämtad från tyskan. Af Pigault-Le-Brun. Öfwersättning. Stockholm, tryckt hos C. Deleen och J.G. Forsgren. =1. 1799=	NA
Salzmann, Christian Gotthilf (1744-1811)	1799	Carl von Carlsberg, eller: Det menskliga eländet. Af Christian Gotthilf Salzmann. Öfwersättning. =Stockholm. 1-5. 1799-1809=	NA
Salzmann, Christian Gotthilf (1744-1811)	1800	Carl von Carlsberg, eller: Det menskliga eländet. Af Christian Gotthilf Salzmann. Öfwersättning. =Stockholm. 1-5. 1799-1809=	NA
Salzmann, Christian Gotthilf (1744-1811)	1800	Carl von Carlsberg, eller: Det menskliga eländet. Af Christian Gotthilf Salzmann. Öfwersättning. =Stockholm. 1-5. 1799-1809=	NA
Salzmann, Christian Gotthilf (1744-1811)	1802	Carl von Carlsberg, eller: Det menskliga eländet. Af Christian Gotthilf Salzmann. Öfwersättning. =Stockholm. 1-5. 1799-1809=	NA
Salzmann, Christian Gotthilf (1744-1811)	1809	Carl von Carlsberg, eller: Det menskliga eländet. Af Christian Gotthilf Salzmann. Öfwersättning. =Stockholm. 1-5. 1799-1809=	NA
Salzmann, Christian Gotthilf (1744-1811)	1798	Constants sällsamma öden. En bok för menigheten, i synnerhet för unge handtwerkare. Af C.G. Salzmann. Öfwersättning af N. Stake. Stockholm, tryckt hos Henrik And. Nordström. =1-3. 1798-99=	NA
Salzmann, Christian Gotthilf (1744-1811)	1799	Constants sällsamma öden. En bok för menigheten, i synnerhet för unge handtwerkare. Af C.G. Salzmann. Öfwersättning af N. Stake. Stockholm, tryckt hos Henrik And. Nordström. =1-3. 1798-99=	NA
Salzmann, Christian Gotthilf (1744-1811)	1799	Constants sällsamma öden. En bok för menigheten, i synnerhet för unge handtwerkare. Af C.G. Salzmann. Öfwersättning af N. Stake. Stockholm, tryckt hos Henrik And. Nordström. =1-3. 1798-99=	NA
Sintenis, Christian Friedrich	1797	Stunder anwända för ewigheten. Af författaren til Hallo's glücklicher Abend. Öfwersättning från tyskan. På bokhandlaren C.G. Hjelmbergs förlag. Götheborg, tryckt hos Lars Wahlström. =1-2. 1797=	NA
Sintenis, Christian Friedrich	1797	Stunder anwända för ewigheten. Af författaren til Hallo's glücklicher Abend. Öfwersättning från tyskan. På bokhandlaren C.G. Hjelmbergs förlag. Götheborg, tryckt hos Lars Wahlström. =1-2. 1797=	NA
Wieland, Christoph Martin (1733-1813)	1799	Abderiternas historia af Wieland. Öfversättning. =1-3. 1799-1800=	NA
Krusenstern, Adam Johann Von (1770-1846)	1811	Resa omkring jorden, förrättad åren 1803, 1804, 1805 och 1806 på hans maj:ts kejsarens af Ryszland befallning, under kapitenen wid kejserliga marinen A.J. von Krusensterns befäl. Öfwersättning i sammandrag. =1-3. 1811-12.=	NA
Krusenstern, Adam Johann Von (1770-1846)	1811	Resa omkring jorden, förrättad åren 1803, 1804, 1805 och 1806 på hans maj:ts kejsarens af Ryszland befallning, under kapitenen wid kejserliga marinen A.J. von Krusensterns befäl. Öfwersättning i sammandrag. =1-3. 1811-12.=	NA
Krusenstern, Adam Johann Von (1770-1846)	1812	Resa omkring jorden, förrättad åren 1803, 1804, 1805 och 1806 på hans maj:ts kejsarens af Ryszland befallning, under kapitenen wid kejserliga marinen A.J. von Krusensterns befäl. Öfwersättning i sammandrag. =1-3. 1811-12.=	NA
Norberg, Anders (1745-1820)	1777	Swenska rese-beskrifwaren./(And. Norberg.) Stockholm, tryckt hos And. Jac. [3-4:] Anders Jac. Nordström. =1-4. 1777-78.=	NA
Norberg, Anders (1745-1820)	1777	Swenska rese-beskrifwaren./(And. Norberg.) Stockholm, tryckt hos And. Jac. [3-4:] Anders Jac. Nordström. =1-4. 1777-78.=	NA
Norberg, Anders (1745-1820)	1777	Swenska rese-beskrifwaren./(And. Norberg.) Stockholm, tryckt hos And. Jac. [3-4:] Anders Jac. Nordström. =1-4. 1777-78.=	NA
Norberg, Anders (1745-1820)	1778	Swenska rese-beskrifwaren./(And. Norberg.) Stockholm, tryckt hos And. Jac. [3-4:] Anders Jac. Nordström. =1-4. 1777-78.=	NA
Gonzague, Elisabetta Rangoni (1780-NA)	1804	Prinsessans af Gonzago Bref om Italien, Frankrike, Tyskland och de vackra konsterne. Öfversättning af H.A. Kullberg. Örebro, tryckt hos Nils Magnus Lindh. =1-2. 1804.=	NA
Gonzague, Elisabetta Rangoni (1780-NA)	1804	Prinsessans af Gonzago Bref om Italien, Frankrike, Tyskland och de vackra konsterne. Öfversättning af H.A. Kullberg. Örebro, tryckt hos Nils Magnus Lindh. =1-2. 1804.=	NA
Ruders, Carl Israel (1761-1837)	1805	Portugisisk resa, beskrifven i bref till vänner, af C.I. Ruders. Stockholm, tryckt hos Carl Delén. =1-3. 1805-09.=	NA
Ruders, Carl Israel (1761-1837)	1807	Portugisisk resa, beskrifven i bref till vänner, af C.I. Ruders. Stockholm, tryckt hos Carl Delén. =1-3. 1805-09.=	NA
Ruders, Carl Israel (1761-1837)	1809	Portugisisk resa, beskrifven i bref till vänner, af C.I. Ruders. Stockholm, tryckt hos Carl Delén. =1-3. 1805-09.=	NA
Russell, John (1885-NA)	1828	Resa i Tyskland och Illyrien. Af John Russell. Öfwersättning efter tredje engelska upplagan. Upsala, Palmblad & c. =1-2. 1828.=	NA
Russell, John (1885-NA)	1828	Resa i Tyskland och Illyrien. Af John Russell. Öfwersättning efter tredje engelska upplagan. Upsala, Palmblad & c. =1-2. 1828.=	NA
Wright, Frances (1795-1852)	1826	Resa genom Förenta staterna i Nordamerika, åren 1818, 1819 och 1820. Af miss Wrigth [!] . Öfversättning. Stockholm, Georg Scheutz. 1-2. 1826	NA
Wright, Frances (1795-1852)	1826	Resa genom Förenta staterna i Nordamerika, åren 1818, 1819 och 1820. Af miss Wrigth [!] . Öfversättning. Stockholm, Georg Scheutz. 1-2. 1826	NA
NA	1773	Samlingar til et fruntimmers bibliothek. Stockholm, tryckt hos Wennberg och Nordström. =1-3. 1773.=	NA
NA	1773	Samlingar til et fruntimmers bibliothek. Stockholm, tryckt hos Wennberg och Nordström. =1-3. 1773.=	NA
NA	1773	Samlingar til et fruntimmers bibliothek. Stockholm, tryckt hos Wennberg och Nordström. =1-3. 1773.=	NA
NA	1775	Stads-nöjet. Stockholm, tryckt hos Lars Wennberg. =1-2. 1775.=	NA
NA	1775	Stads-nöjet. Stockholm, tryckt hos Lars Wennberg. =1-2. 1775.=	NA
Burney, Fanny (1752-1840)	1797	Cecilia, af miss Burney. Öfversättning af Sven Dan. Lundmark. =1-7. 1795-97.=	NA
Fielding, Henry (1707-1754)	1765	Tom Jones eller Hitte-barnet. Skrifvit på engelska af m. Fielding. Wästerås, tryckt hos Joh. Laur. Horrn. =1-4. 1765.=	NA
Fielding, Henry (1707-1754)	1765	Tom Jones eller Hitte-barnet. Skrifvit på engelska af m. Fielding. Wästerås, tryckt hos Joh. Laur. Horrn. =1-4. 1765.=	NA
Fielding, Henry (1707-1754)	1765	Tom Jones eller Hitte-barnet. Skrifvit på engelska af m. Fielding. Wästerås, tryckt hos Joh. Laur. Horrn. =1-4. 1765.=	NA
Fielding, Henry (1707-1754)	1765	Tom Jones eller Hitte-barnet. Skrifvit på engelska af m. Fielding. Wästerås, tryckt hos Joh. Laur. Horrn. =1-4. 1765.=	NA
Fielding, Henry (1707-1754)	1779	Joseph Andrews och hans wän Abrahams Adams händelser, författade af herr Fjelding. Öfwersättning. Stockholm, uplagde af bokhandlaren Johan Christoph. Holmberg. =1-2. 1779.=	NA
Fielding, Henry (1707-1754)	1779	Joseph Andrews och hans wän Abrahams Adams händelser, författade af herr Fjelding. Öfwersättning. Stockholm, uplagde af bokhandlaren Johan Christoph. Holmberg. =1-2. 1779.=	NA
Jullien, Jean Auguste Desboulmiers (1731-1771)	1772	Rose, eller Wärkningar af hat, wänskap och kärlek. Från fransyskan öfwersatt af E.M. =Anon.= Upsala, tryckt hos Joh. Edman, kongl. acad. boktr. på egen bekostnad. =1-2. 1772.=	NA
Jullien, Jean Auguste Desboulmiers (1731-1771)	1772	Rose, eller Wärkningar af hat, wänskap och kärlek. Från fransyskan öfwersatt af E.M. =Anon.= Upsala, tryckt hos Joh. Edman, kongl. acad. boktr. på egen bekostnad. =1-2. 1772.=	NA
Lennox, Charlotte (1729-1804)	1781	Henriette. I twå tomer; öfwersatt ifrån engelskan. =Anon.= Stockholm, tryckt hos Carl Stolpe. =1-2. 1781-82.=	NA
Lennox, Charlotte (1729-1804)	1782	Henriette. I twå tomer; öfwersatt ifrån engelskan. =Anon.= Stockholm, tryckt hos Carl Stolpe. =1-2. 1781-82.=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1782	Samtal emellan en fru och flere unga fruntimmer, af fru Le Prince de Beaumont. =Stockholm. 1-4. 1782-85.=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1783	Samtal emellan en fru och flere unga fruntimmer, af fru Le Prince de Beaumont. =Stockholm. 1-4. 1782-85.=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1783	Samtal emellan en fru och flere unga fruntimmer, af fru Le Prince de Beaumont. =Stockholm. 1-4. 1782-85.=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1785	Samtal emellan en fru och flere unga fruntimmer, af fru Le Prince de Beaumont. =Stockholm. 1-4. 1782-85.=	NA
Montolieu, Isabelle De (1751-1832)	1794	Carolina von Lichtfeld. Ifrån fransyskan öfversatt af Carl Leonard Stålhammar. =Anon.= Stockholm, tryckt hos Johan Pehr Lindh. =1-2. 1794.=	NA
Montolieu, Isabelle De (1751-1832)	1794	Carolina von Lichtfeld. Ifrån fransyskan öfversatt af Carl Leonard Stålhammar. =Anon.= Stockholm, tryckt hos Johan Pehr Lindh. =1-2. 1794.=	NA
Montolieu, Isabelle De (1751-1832)	1798	Carolina von Lichtfeld. Ifrån fransyskan öfwersatt af Carl Leonard Stålhammar. Andra uplagan. =Anon.= Stockholm, tryckt hos Joh. Pehr Lindh. =1-2. 1798.=	NA
Montolieu, Isabelle De (1751-1832)	1798	Carolina von Lichtfeld. Ifrån fransyskan öfwersatt af Carl Leonard Stålhammar. Andra uplagan. =Anon.= Stockholm, tryckt hos Joh. Pehr Lindh. =1-2. 1798.=	NA
Müller, Johann Gottwerth (1743-1828)	1799	Emmerich, comisk historia af Johann Gottwerth Müller. Ifrån tyskan. =Stockholm. 1-8. 1798-1801.=	NA
Mörk, Jacob Henrik (1714-1763)	1744	Adalriks och Giöthildas äfwentyr./(Jacob Mörck.) Stockholm, tryckt hos Peter Jöransson Nyström. =1-2. 1742-44.=	NA
Mörk, Jacob Henrik (1714-1763)	1786	Adalriks och Gjöthildas äfwentyr. Andra uplagan med förbättring. =Anon.= Wästerås, tryckt hos Johan Laur. Horrn, på desz bekostnad. =1-2. 1786.=	NA
Mörk, Jacob Henrik (1714-1763)	1786	Adalriks och Gjöthildas äfwentyr. Andra uplagan med förbättring. =Anon.= Wästerås, tryckt hos Johan Laur. Horrn, på desz bekostnad. =1-2. 1786.=	NA
Restif De La Bretonne, Nicolas Edmé (1734-1806)	1780	Den dygdiga slägten. Öfwersättning. =Anon.= Stockholm, tryckt hos Anders Jacobson [2-3:] Jacobsson Nordström. =1-3. 1780-83.=	NA
Restif De La Bretonne, Nicolas Edmé (1734-1806)	1782	Den dygdiga slägten. Öfwersättning. =Anon.= Stockholm, tryckt hos Anders Jacobson [2-3:] Jacobsson Nordström. =1-3. 1780-83.=	NA
Restif De La Bretonne, Nicolas Edmé (1734-1806)	1783	Den dygdiga slägten. Öfwersättning. =Anon.= Stockholm, tryckt hos Anders Jacobson [2-3:] Jacobsson Nordström. =1-3. 1780-83.=	NA
Scarron, Paul (1610-1660)	1787	Comisk roman, af herr Scarron. Öfwersättning. Götheborg, tryckt hos Lars Wahlström. =1-2. 1787.=	NA
Scarron, Paul (1610-1660)	1787	Comisk roman, af herr Scarron. Öfwersättning. Götheborg, tryckt hos Lars Wahlström. =1-2. 1787.=	NA
NA	1772	Landt-nöjet. Stockholm, tryckt hos Andreas Holmerus. =1-4. 1772-73.=	NA
NA	1772	Landt-nöjet. Stockholm, tryckt hos Andreas Holmerus. =1-4. 1772-73.=	NA
NA	1773	Landt-nöjet. Stockholm, tryckt hos Andreas Holmerus. =1-4. 1772-73.=	NA
NA	1773	Landt-nöjet. Stockholm, tryckt hos Andreas Holmerus. =1-4. 1772-73.=	NA
Schulz, Joachim Christoph Friedrich (1762-1798)	1796	Mauritz. Comisk roman af Friedr. Schulz. Öfversättning ifrån tredje tyska uplagan. Stockholm, tryckt hos Henrik A. Nordström. =1-2. 1796.=	NA
Sterne, Laurence (1713-1768)	1790	Yoricks känslosamma resa igenom Frankrike och Italien. Ifrån engelskan./(Sterne.) Stockholm, tryckt hos Anders Zetterberg. =1-2. 1791.=	NA
Sterne, Laurence (1713-1768)	1791	Yoricks känslosamma resa igenom Frankrike och Italien. Ifrån engelskan./(Sterne.) Stockholm, tryckt hos Anders Zetterberg. =1-2. 1791.=	NA
NA	1791	Utvaldt bibliothek för läsare och läsarinnor af alla stånd. Stockholm. På Anders Zetterbergs förlag. =1-2. 1791=	NA
Thielo, Carl August (1707-1763)	1783	Charlotta, eller Fröken von Weissensees lefnads-händelser. Öfwersättning. =Anon.= =Göteborg. 1-2. 1783-84.=	NA
Thielo, Carl August (1707-1763)	1783	Charlotta, eller Fröken von Weissensees lefnads-händelser. Öfwersättning. =Anon.= =Göteborg. 1-2. 1783-84.=	NA
NA	1773	Tullerikopp i desz nymodigaste klädning. Stockholm, tryckt, hos Lars Wennberg. =1. 1773=	NA
NA	1818	Valda berättelser af flere författare. Nyköping, tryckte hos P. Winge [2:] P.E. Winge. =1-2. 1813-18=	NA
NA	1824	Hand-bibliotek för damer. Samling af noveller, smärre berättelser och teaterstycken. =Stockholm. Johan Hörberg. 1. 1824=	NA
NA	1812	Jurnal för fruntimmer. Norrköping, Ad. Fr. Raams enka. =1-2. 1812=	NA
NA	1812	Jurnal för fruntimmer. Norrköping, Ad. Fr. Raams enka. =1-2. 1812=	NA
NA	1819	Novell-bibliotek. Smärre walda romaner och berättelser, samlade eller öfwersatte. =(Omsl.) Upsala, Em. Bruzelius. 1-36. 1819-32.=	NA
NA	1819	Novell-bibliotek. Smärre walda romaner och berättelser, samlade eller öfwersatte. =(Omsl.) Upsala, Em. Bruzelius. 1-36. 1819-32.=	NA
NA	1819	Novell-bibliotek. Smärre walda romaner och berättelser, samlade eller öfwersatte. =(Omsl.) Upsala, Em. Bruzelius. 1-36. 1819-32.=	NA
NA	1819	Novell-bibliotek. Smärre walda romaner och berättelser, samlade eller öfwersatte. =(Omsl.) Upsala, Em. Bruzelius. 1-36. 1819-32.=	NA
NA	1819	Novell-bibliotek. Smärre walda romaner och berättelser, samlade eller öfwersatte. =(Omsl.) Upsala, Em. Bruzelius. 1-36. 1819-32.=	NA
